image_path,category,prompt_strategy,model,iou,dice,f1,boundary_prec,boundary_recall,boundary_f1,s_alpha,e_phi,f_beta_w,mae,fg_pixel_count,fg_pixel_ratio,image_brightness,gt_aspect_ratio
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00847.jpg,Unknown,Center-of-Mass (Single),llpm,0.7654628756232313,0.8671526161126588,0.8671526161126588,0.4767321613236815,0.89,0.6208848164766235,0.8970705821152849,0.995068413999731,0.8874611032296775,0.004977180179355783,12662,0.018104296303074672,120.57018381680088,2.239130434782609
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00857.jpg,Unknown,Center-of-Mass (Single),llpm,0.7684664824417052,0.8690766718752744,0.8690766718752744,0.6925,0.6381529144587433,0.6642166239758105,0.8818827945382066,0.9835827040914132,0.9490298959007148,0.018354698330182734,27332,0.06727512602394455,109.84647723692501,1.2964824120603016
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00860.jpg,Unknown,Center-of-Mass (Single),llpm,0.5821442476153397,0.7358927588211591,0.735892758821159,0.2642575656182616,0.6026573869028788,0.36741037515080577,0.7021299434087828,0.9334853293951934,0.17268651849800545,0.0170398075115582,123956,0.024600067316974037,126.47714437903267,2.7706821480406387
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00863.jpg,Unknown,Center-of-Mass (Single),llpm,0.5990457134061875,0.7492540186735971,0.7492540186735971,0.6606271777003484,0.9585427135678392,0.7821777949114171,0.7645893754302626,0.9556868750160734,0.7372989966261346,0.05163425898396464,5014,0.09938356028621831,151.50849338962558,1.5905511811023623
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00869.jpg,Unknown,Center-of-Mass (Single),llpm,0.895387226035165,0.9448066481994459,0.944806648199446,0.6879150066401063,0.6944444444444444,0.6911643049662424,0.9420507784801622,0.985526348763199,0.99182547277568,0.015251945532440237,108244,0.13257300186408585,132.31545672552866,2.2577319587628866
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00890.jpg,Unknown,Center-of-Mass (Single),llpm,0.6705278835015721,0.8027736503219416,0.8027736503219416,0.8674860764355675,0.8811188811188811,0.8742493354521038,0.8356424060329126,0.9769530781796486,0.7784381904791386,0.026980408858603068,34090,0.06599426978472975,138.05910058850858,1.4259927797833936
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00903.jpg,Unknown,Center-of-Mass (Single),llpm,0.730482310362656,0.8442528490332494,0.8442528490332494,0.47555892383478593,0.8318213538032101,0.60514920502263,0.6999740692283674,0.9768004756707014,0.8226035555482858,0.01347250118147448,31092,0.03826500472589792,115.26324974401386,1.0850515463917525
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00924.jpg,Unknown,Center-of-Mass (Single),llpm,0.578860370081271,0.7332635374861862,0.7332635374861862,0.23264440911499734,0.45692307692307693,0.3083109380708427,0.6938030173262913,0.8226982343966998,0.819012621248081,0.18225534028812718,20546,0.4082662692498758,196.01450571286637,1.5845070422535212
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00928.jpg,Unknown,Center-of-Mass (Single),llpm,0.894236972260053,0.9441658940835903,0.9441658940835903,0.49398907103825135,0.831302717900656,0.6197193113165039,0.9493454299169422,0.9865593773462104,0.9735117100556125,0.015439268374351247,52094,0.13627469445839613,120.37962497907249,1.71875
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00931.jpg,Unknown,Center-of-Mass (Single),llpm,0.008573061535530578,0.017000377786173027,0.017000377786173027,0.22487046632124352,0.28169014084507044,0.2500936410522373,0.3264201132375538,0.8941755323746041,0.0012789004287058626,0.11995205605753273,8753,0.06725213596410351,105.77318058884995,6.84
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00939.jpg,Unknown,Center-of-Mass (Single),llpm,0.9140753344285379,0.9551090471592564,0.9551090471592563,0.8878343399482312,0.9542857142857143,0.9198614664853813,0.9553992754212159,0.9810205794194053,0.989536994124558,0.02133362467679085,32811,0.2389817546159729,131.4694926982046,1.2375886524822695
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00944.jpg,Unknown,Center-of-Mass (Single),llpm,0.8829049045891815,0.9378114661417982,0.9378114661417982,0.8284106891701828,0.8162692847124825,0.8222951716263334,0.9482190993677438,0.9904498624718291,0.9698579337737295,0.011,12205,0.09040740740740741,95.16133333333333,1.294478527607362
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00959.jpg,Unknown,Center-of-Mass (Single),llpm,0.7328609388839681,0.8458392966673481,0.8458392966673483,0.5962343096234309,0.8426229508196721,0.6983329440199073,0.8989334356961438,0.9802698812000171,0.9064693641411636,0.018152927580893683,5255,0.0632583782742681,172.3994245955316,1.4
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00977.jpg,Unknown,Center-of-Mass (Single),llpm,0.766981784643763,0.8681264190829135,0.8681264190829135,0.5386266094420601,0.6832116788321168,0.6023644759411624,0.8800662416601613,0.9301238092124621,0.9426147263488276,0.06818795206736479,21410,0.2889182770160855,88.47500809672893,1.5850340136054422
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00985.jpg,Unknown,Center-of-Mass (Single),llpm,0.9790744986598637,0.9894266227197076,0.9894266227197075,0.9926829268292683,0.996523754345307,0.9945996325874736,0.9878724005388919,0.995198025308474,0.9992536107116262,0.0054,30588,0.2549,154.29063333333335,1.0336134453781514
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00991.jpg,Unknown,Center-of-Mass (Single),llpm,0.889437806372549,0.9414840788860287,0.9414840788860288,0.7077986179664363,0.8256880733944955,0.7622118672596162,0.9525086267643127,0.9763463637584516,0.9848371388646312,0.025776785714285714,25478,0.22748214285714285,147.22632142857142,1.1047619047619048
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00997.jpg,Unknown,Center-of-Mass (Single),llpm,0.8558124883100519,0.9223049135630891,0.9223049135630891,0.38642297650130547,0.5269978401727862,0.4458932187484566,0.9045575746124743,0.9562582806350858,0.9706890078358333,0.04554415422885572,87412,0.27180348258706466,57.22362562189055,1.3212121212121213
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_00998.jpg,Unknown,Center-of-Mass (Single),llpm,0.9252136752136753,0.9611542730299667,0.9611542730299666,0.7720413026211279,0.820932134096484,0.7957364505428914,0.969708371095495,0.9935454999485619,0.992318049579815,0.007594509450945095,61513,0.09887006557798637,101.47882859714542,2.033333333333333
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01001.jpg,Unknown,Center-of-Mass (Single),llpm,0.8931852168340099,0.9435793274655834,0.9435793274655835,0.495985727029438,0.5935239407509473,0.540388785833288,0.9472531791922737,0.981250657100318,0.9883846935279652,0.021303590365096197,159268,0.1884989016815634,61.32837354188759,2.9065420560747666
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01003.jpg,Unknown,Center-of-Mass (Single),llpm,0.2974560561960357,0.45852197425188534,0.45852197425188546,0.14982578397212543,0.1515986769570011,0.15070701663830952,0.4912882340489263,0.6399068824008637,0.5513363450221357,0.20601610955546734,245589,0.2927578524248374,127.85761270072871,1.2075134168157424
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01004.jpg,Unknown,Center-of-Mass (Single),llpm,0.6500796051584142,0.7879372645127676,0.7879372645127676,0.1453427065026362,0.449182658137882,0.21962199472274227,0.7547973144699035,0.8535761144930659,0.906098062533365,0.14610935682233672,123730,0.4112680737909257,196.97301977729765,1.8294314381270902
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01006.jpg,Unknown,Center-of-Mass (Single),llpm,0.4990925461170899,0.6658595527138419,0.6658595527138419,0.7588904694167852,0.4414983164983165,0.5582339131878967,0.8102647199792863,0.8540611655309195,0.669410188743647,0.07509299606759486,139454,0.14821341268997767,124.80718142204273,1.0819672131147542
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01008.jpg,Unknown,Center-of-Mass (Single),llpm,0.960908818756204,0.9800647634046588,0.9800647634046588,0.8760593220338984,0.8118226600985222,0.8427186459081125,0.9750978016774398,0.9884453683768255,0.9986194936311866,0.013232,62096,0.3311786666666667,58.351296,1.3234200743494424
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01009.jpg,Unknown,Center-of-Mass (Single),llpm,0.9632183908045977,0.9812646370023419,0.981264637002342,0.9748322147651006,0.8845553822152886,0.92750224184314,0.9796020048195794,0.9925540571964018,0.9979694847648584,0.00831758034026465,23261,0.21985822306238184,171.58391304347825,1.1923076923076923
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01014.jpg,Unknown,Center-of-Mass (Single),llpm,0.25655360914399306,0.40834486849911017,0.4083448684991101,0.23187365398420676,0.49214659685863876,0.3152282814649467,0.5298895824348976,0.8833311175315863,0.4182469918898198,0.11909405723838713,5786,0.11515344505035227,124.24547227640011,3.2549019607843137
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01016.jpg,Unknown,Center-of-Mass (Single),llpm,0.08232154769846564,0.15212031558185404,0.15212031558185402,0.13349514563106796,0.0870712401055409,0.10539763653784734,0.3632424327413457,0.3779769291083254,0.218512276247791,0.2862970362970363,7463,0.31064768564768563,153.6070596070596,1.7176470588235293
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01018.jpg,Unknown,Center-of-Mass (Single),llpm,0.047946495855312736,0.09150561797752808,0.0915056179775281,0.21428571428571427,0.07507987220447285,0.11119873817034702,0.40472414520488054,0.3304818271740675,0.10169561569682979,0.19975887421930588,10616,0.20981895802039688,147.090165230453,1.0064102564102564
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01020.jpg,Unknown,Center-of-Mass (Single),llpm,0.7445995591476855,0.8536051212938005,0.8536051212938006,0.8111888111888111,0.7165605095541401,0.7609440370850886,0.8272649512172622,0.9678022893160645,0.9176680211583017,0.03441243441243441,6291,0.12456192456192457,128.82227502227502,1.5733333333333333
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01021.jpg,Unknown,Center-of-Mass (Single),llpm,0.2076483202287348,0.34388872447469665,0.34388872447469665,0.5521472392638037,0.32332155477031804,0.4078297366563905,0.6042984467018028,0.6556833564332925,0.4055369923203028,0.1319957132650631,7894,0.15666428514725728,90.47503373819163,1.1951219512195121
